target_dim,perplexity,ijk,kendall,residual variance,globalh0,globalh1
3,2.0,0.47929999999999995,-0.0377128279203814,0.9995792404097277,1615.3692817316523,55.57498105225126
3,4.35483870967742,0.24319999999999997,-0.4935401029068532,0.552713618677465,81.5687802993081,41.44614589829064
3,6.709677419354839,0.10850000000000004,-0.7718445442983075,0.6173221492729668,118.58572206718505,41.05184109915217
3,9.064516129032258,0.09899999999999998,-0.7962160058854548,0.5317098729935463,97.15251908942388,41.98952040287764
3,11.419354838709678,0.09440000000000004,-0.7978541999137678,0.5829213711307566,103.28623377123259,42.17992969196078
3,13.774193548387098,0.08609999999999995,-0.8168549461002944,0.3176768602987269,86.68138056109376,41.48721635044783
3,16.129032258064516,0.08750000000000002,-0.8134467258008345,0.31618431801096236,87.7547584167907,41.15605841162399
3,18.483870967741936,0.08179999999999998,-0.8149860553535353,0.08867282319544656,79.84773707953909,41.427399689857936
3,20.838709677419356,0.08860000000000001,-0.8072546096058448,0.404340167403593,86.31359282664408,42.50577705972692
3,23.193548387096776,0.08660000000000001,-0.8091685569752034,0.09536564992176377,79.69875858973352,41.3093885894601
3,25.548387096774196,0.08709999999999996,-0.8093228783325498,0.09297679111636759,78.90017357550879,43.85528697008053
3,27.903225806451616,0.09950000000000003,-0.8062052156939525,0.0963136396503379,78.24638403368897,41.515325436420554
3,30.258064516129032,0.09950000000000003,-0.7990096970682108,0.8233232870447262,115.89218591738408,40.92601418999322
3,32.61290322580645,0.09899999999999998,-0.7938011781751384,0.11004726770955142,79.3290024505278,43.17333467620391
3,34.96774193548387,0.09550000000000003,-0.7949724055428955,0.34797401083625434,83.22901687549803,41.07067625867766
3,37.322580645161295,0.09150000000000003,-0.7968473164173578,0.10337359498243825,79.08086037389454,42.1552624329858
3,39.67741935483871,0.09919999999999995,-0.7961952819407888,0.10285851724016559,78.31565023487582,41.61517997295928
3,42.03225806451613,0.09870000000000001,-0.7950526496235191,0.10457060444715316,79.00317487164789,41.11666612503504
3,44.38709677419355,0.09640000000000004,-0.7924899495901059,0.106402639847481,79.35440752092225,41.126178586809104
3,46.74193548387097,0.09809999999999997,-0.7909265687135383,0.10860572461544604,78.4765571230535,43.667519629141225
3,49.09677419354839,0.15059999999999996,-0.7027906812420043,0.21861793289341136,79.24393419040038,41.69717231231282
3,51.45161290322581,0.09850000000000003,-0.7891491281493416,0.10866699792503087,78.2916955321626,42.63299017114572
3,53.80645161290323,0.10640000000000005,-0.773276630632422,0.12677702275238667,79.11423841262946,41.262236222675085
3,56.16129032258065,0.19130000000000003,-0.6130974150241129,0.37131663967982154,78.8870231584725,42.8043601218345
3,58.516129032258064,0.15449999999999997,-0.6813543294080162,0.2742731954620756,77.12691479097948,40.76725819345167
3,60.87096774193549,0.2076,-0.5850002950412465,0.4159939028108781,78.32257715486278,42.91143474250132
3,63.225806451612904,0.19989999999999997,-0.5915198946298396,0.4070158081975074,78.20493677070658,41.355152041241034
3,65.58064516129033,0.10309999999999997,-0.7768424979158642,0.12026788803750066,78.59749654713394,41.856988792903316
3,67.93548387096774,0.22399999999999998,-0.5671852588118295,0.44660370456086484,78.5625985428348,41.97408509754218
3,70.29032258064517,0.18430000000000002,-0.6298141886208406,0.34617372040949124,78.75272704501054,43.057142106927266
3,72.64516129032259,0.22560000000000002,-0.5254562564582818,0.5231772458252468,78.19259307804433,43.50551192389502
3,75.0,0.12229999999999996,-0.7540759864934365,0.14572258591651577,79.34671871275262,41.78342220341048
